arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,river-run,125,0,0,2,0.9313,16
SYM-1.5-s075,river-run,126,0,1,2,1.4133,35
SYM-1.5-s075,river-run,127,0,0,1,2.498,2
SYM-1.5-s075,river-run,128,0,0,11,0.0904,38
SYM-1.5-s075,river-run,129,0,0,3,0.9355,13
SYM-1.5-s075,river-run,130,1,0,0,3.7755,39
SYM-1.5-s075,river-run,131,0,0,2,1.7437,7
SYM-1.5-s075,river-run,132,0,0,0,3.7112,22
SYM-1.5-s075,river-run,133,0,0,2,2.033,0
SYM-1.5-s075,river-run,134,0,0,1,1.9994,20
SYM-1.5-s075,river-run,135,0,0,2,1.5065,27
SYM-1.5-s075,river-run,136,0,0,2,1.1007,0
SYM-1.5-s075,river-run,137,0,0,1,1.4207,27
SYM-1.5-s075,river-run,138,0,0,4,1.6031,30
SYM-1.5-s075,river-run,139,0,0,0,3.981,24
SYM-1.5-s075,river-run,140,0,0,1,1.9495,16
SYM-1.5-s075,river-run,141,0,0,5,0.1477,17
SYM-1.5-s075,river-run,142,0,0,2,1.2016,11
SYM-1.5-s075,river-run,143,1,0,0,4.315,35
SYM-1.5-s075,river-run,144,0,0,4,1.2231,27
SYM-1.5-s075,river-run,145,0,0,2,1.3536,14
SYM-1.5-s075,river-run,146,1,0,0,6.9412,10
SYM-1.5-s075,river-run,147,0,0,4,1.1404,30
SYM-1.5-s075,river-run,148,0,0,2,1.1992,25
SYM-1.5-s075,river-run,149,0,0,6,0.3563,37
SYM-1.5-s075,river-run,150,0,0,4,0.778,1
SYM-1.5-s075,river-run,151,1,0,0,5.0007,1
SYM-1.5-s075,river-run,152,0,0,7,1.2628,22
SYM-1.5-s075,river-run,153,0,0,2,1.8343,7
SYM-1.5-s075,river-run,154,0,0,6,0.356,36
SYM-1.5-s075,river-run,155,0,0,8,1.2001,10
SYM-1.5-s075,river-run,156,0,0,2,1.2484,0
SYM-1.5-s075,river-run,157,0,0,0,3.0269,33
SYM-1.5-s075,river-run,158,0,0,4,0.6336,34
SYM-1.5-s075,river-run,159,0,0,1,2.3026,30
SYM-1.5-s075,river-run,160,1,0,0,6.3554,1
SYM-1.5-s075,river-run,161,0,0,3,2.5863,39
SYM-1.5-s075,river-run,162,0,0,2,1.8728,7
SYM-1.5-s075,river-run,163,1,0,0,4.7536,4
SYM-1.5-s075,river-run,164,0,0,2,0.5597,33
SYM-1.5-s075,river-run,165,0,0,5,1.6627,17
SYM-1.5-s075,river-run,166,0,0,2,1.4921,34
SYM-1.5-s075,river-run,167,0,0,3,1.2245,20
SYM-1.5-s075,river-run,168,0,0,1,2.8192,24
SYM-1.5-s075,river-run,169,1,0,0,4.1839,28
SYM-1.5-s075,river-run,170,0,0,7,0.0552,17
SYM-1.5-s075,river-run,171,0,0,5,0.0948,6
SYM-1.5-s075,river-run,172,0,0,1,0.955,6
SYM-1.5-s075,river-run,173,0,0,3,1.3877,8
SYM-1.5-s075,river-run,174,1,0,0,3.1534,36
SYM-1.5-s075,river-run,175,1,0,0,3.7088,20
SYM-1.5-s075,river-run,176,0,0,5,0.6809,10
SYM-1.5-s075,river-run,177,0,0,1,1.5408,25
SYM-1.5-s075,river-run,178,0,0,3,0.2654,18
SYM-1.5-s075,river-run,179,0,0,2,0.5833,28
SYM-1.5-s075,river-run,180,0,0,6,0.2489,26
SYM-1.5-s075,river-run,181,0,0,5,0.9347,20
SYM-1.5-s075,river-run,182,0,0,2,0.5519,32
SYM-1.5-s075,river-run,183,1,0,0,3.0471,34
SYM-1.5-s075,river-run,184,0,0,8,0.7002,22
SYM-1.5-s075,river-run,185,0,0,2,1.5005,11
SYM-1.5-s075,river-run,186,0,0,4,1.0728,30
SYM-1.5-s075,river-run,187,0,0,1,0.5823,4
SYM-1.5-s075,river-run,188,1,0,0,6.9653,0
SYM-1.5-s075,river-run,189,0,0,5,0.2163,29
SYM-1.5-s075,river-run,190,0,0,5,0.4233,7
SYM-1.5-s075,river-run,191,0,0,1,1.9745,39
SYM-1.5-s075,river-run,192,0,0,2,1.2964,32
SYM-1.5-s075,river-run,193,0,0,9,1.3577,31
SYM-1.5-s075,river-run,194,0,0,3,1.7736,19
SYM-1.5-s075,river-run,195,1,0,0,3.0159,14
SYM-1.5-s075,river-run,196,0,0,2,1.2061,38
SYM-1.5-s075,river-run,197,0,0,5,0.136,22
SYM-1.5-s075,river-run,198,0,1,1,1.102,12
SYM-1.5-s075,river-run,199,0,0,0,3.834,9
SYM-1.5-s075,river-run,200,0,0,2,1.0228,0
